,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
193,194,2011-01-09,4,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,0,3.02891266408,inf,0.316227766017
194,195,2011-01-09,4,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,0,2.9111125487,inf,0.229415733871
195,196,2011-01-09,4,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,0,2.59063880075,inf,0.142857142857
196,197,2011-01-09,4,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,0,2.59063880075,0.707106781187,0.145864991498
197,198,2011-01-09,4,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,0,2.3312620206,0.5,0.112508790093
198,199,2011-01-09,4,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,0,2.38365647311,0.408248290464,0.120385853086
199,200,2011-01-09,4,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,0,2.40423518417,0.353553390593,0.125
200,201,2011-01-09,4,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,0,2.33762291106,0.4472135955,0.11396057646
201,202,2011-01-09,4,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,0,2.27625726803,0.277350098113,0.112508790093
202,203,2011-01-09,4,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,0,2.484519975,0.57735026919,0.130188910981
203,204,2011-01-09,4,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,0,2.59937622455,0.5,0.150755672289
204,205,2011-01-09,4,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,0,2.66311820646,1.0,0.158113883008
205,206,2011-01-09,4,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,0,2.69190951029,inf,0.162221421131
206,207,2011-01-09,4,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,0,2.88675134595,1.0,0.229415733871
207,208,2011-01-09,4,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,0,2.9617443888,0.4472135955,0.316227766017
208,209,2011-01-09,4,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,0,3.08606699924,inf,0.408248290464
209,210,2011-01-10,4,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,0,3.10086836473,0.707106781187,0.57735026919
210,211,2011-01-10,4,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,0,3.16227766017,1.0,inf
211,212,2011-01-10,4,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,0,3.13112145543,inf,0.57735026919
212,213,2011-01-10,4,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,0,3.16227766017,inf,1.0
213,214,2011-01-10,4,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,0,3.13112145543,1.0,0.707106781187
214,215,2011-01-10,4,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,0,3.13112145543,inf,0.57735026919
215,216,2011-01-10,4,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,0,2.76289481998,inf,0.179605302027
216,217,2011-01-10,4,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,0,2.3702273157,0.707106781187,0.115470053838
217,218,2011-01-10,4,0,1,8,0,1,1,1,0.12,0.1212,0.5,0.2836,4,184,188,0,1.85058302549,0.5,0.0737209780774
218,219,2011-01-10,4,0,1,9,0,1,1,1,0.14,0.1212,0.5,0.2537,2,92,94,0,2.26455406829,0.707106781187,0.104257207029
219,220,2011-01-10,4,0,1,10,0,1,1,1,0.14,0.1212,0.5,0.2985,0,31,31,0,2.76289481998,inf,0.179605302027
220,221,2011-01-10,4,0,1,11,0,1,1,1,0.16,0.1364,0.47,0.2836,2,28,30,0,2.77350098113,0.707106781187,0.188982236505
221,222,2011-01-10,4,0,1,12,0,1,1,1,0.2,0.1818,0.4,0.2836,5,47,52,0,2.56494588021,0.4472135955,0.145864991498
222,223,2011-01-10,4,0,1,13,0,1,1,1,0.2,0.1818,0.4,0.2836,4,50,54,0,2.54823595719,0.5,0.141421356237
223,224,2011-01-10,4,0,1,14,0,1,1,1,0.2,0.197,0.4,0.2239,0,47,47,0,2.60820265479,inf,0.145864991498
224,225,2011-01-10,4,0,1,15,0,1,1,1,0.2,0.197,0.4,0.2239,2,43,45,0,2.62612865719,0.707106781187,0.152498570333
225,226,2011-01-10,4,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,0,2.39045721867,0.5,0.119522860933
226,227,2011-01-10,4,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,0,1.88645669476,0.5,0.0758098043579
227,228,2011-01-10,4,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,0,1.9687480774,1.0,0.0805822964025
228,229,2011-01-10,4,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,0,2.25876975726,0.57735026919,0.104257207029
229,230,2011-01-10,4,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,0,2.39045721867,1.0,0.117041147196
230,231,2011-01-10,4,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,0,2.69190951029,1.0,0.164398987305
231,232,2011-01-10,4,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,0,2.83980917124,0.707106781187,0.213200716356
232,233,2011-01-10,4,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,0,2.92352673102,inf,0.235702260396
233,234,2011-01-11,4,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,0,3.00150112594,0.707106781187,0.316227766017
234,235,2011-01-11,4,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,0,3.13112145543,inf,0.57735026919
235,236,2011-01-11,4,0,1,2,0,2,1,1,0.16,0.1515,0.55,0.194,0,3,3,0,3.13112145543,inf,0.57735026919
236,237,2011-01-11,4,0,1,5,0,2,1,1,0.16,0.1818,0.55,0.1343,0,6,6,0,3.08606699924,inf,0.408248290464
237,238,2011-01-11,4,0,1,6,0,2,1,1,0.16,0.1818,0.55,0.1343,0,27,27,0,2.80606766633,inf,0.19245008973
238,239,2011-01-11,4,0,1,7,0,2,1,1,0.16,0.2273,0.55,0.0,2,97,99,1,2.2360679775,0.707106781187,0.101534616513
239,240,2011-01-11,4,0,1,8,0,2,1,1,0.18,0.2121,0.51,0.0896,3,214,217,0,1.76501127405,0.57735026919,0.0683585927025
240,241,2011-01-11,4,0,1,9,0,2,1,1,0.18,0.197,0.51,0.1642,3,127,130,0,2.07613699634,0.57735026919,0.0887356509416
241,242,2011-01-11,4,0,1,10,0,2,1,1,0.2,0.2121,0.51,0.1642,3,51,54,0,2.54823595719,0.57735026919,0.140028008403
242,243,2011-01-11,4,0,1,11,0,2,1,1,0.2,0.2121,0.47,0.1343,4,31,35,0,2.72165526976,0.5,0.179605302027
243,244,2011-01-11,4,0,1,12,0,2,1,1,0.2,0.2273,0.51,0.1045,2,55,57,0,2.52377232563,0.707106781187,0.134839972493
244,245,2011-01-11,4,0,1,13,0,2,1,1,0.2,0.2273,0.59,0.0896,6,46,52,0,2.56494588021,0.408248290464,0.147441956155
245,246,2011-01-11,4,0,1,14,0,2,1,1,0.2,0.2273,0.59,0.0896,3,60,63,0,2.46932399162,0.57735026919,0.129099444874
246,247,2011-01-11,4,0,1,15,0,2,1,1,0.16,0.197,0.8,0.0896,2,45,47,0,2.60820265479,0.707106781187,0.1490711985
247,248,2011-01-11,4,0,1,16,0,2,1,1,0.16,0.1515,0.86,0.2239,4,72,76,0,2.37691344271,0.5,0.117851130198
248,249,2011-01-11,4,0,1,17,0,2,1,1,0.16,0.1515,0.86,0.2239,6,130,136,0,2.04980015423,0.408248290464,0.0877058019307
249,250,2011-01-11,4,0,1,18,0,2,1,0,0.16,0.1818,0.93,0.1045,1,94,95,0,2.25876975726,1.0,0.103142124626
250,251,2011-01-11,4,0,1,19,0,2,1,0,0.16,0.2273,0.93,0.0,0,51,51,1,2.57342506327,inf,0.140028008403
251,252,2011-01-11,4,0,1,20,0,2,1,0,0.16,0.1515,0.93,0.194,0,32,32,0,2.75240941282,inf,0.176776695297
252,253,2011-01-11,4,0,1,21,0,2,1,0,0.16,0.197,0.86,0.0896,0,20,20,0,2.88675134595,inf,0.22360679775
253,254,2011-01-11,4,0,1,22,0,2,1,0,0.16,0.1818,0.93,0.1045,1,28,29,0,2.78423023195,1.0,0.188982236505
254,255,2011-01-11,4,0,1,23,0,2,1,0,0.16,0.197,0.93,0.0896,1,18,19,0,2.9111125487,1.0,0.235702260396
255,256,2011-01-12,4,0,1,0,0,3,1,1,0.16,0.197,0.86,0.0896,0,7,7,0,3.07147558417,inf,0.377964473009
256,257,2011-01-12,4,0,1,1,0,3,1,1,0.16,0.1818,0.86,0.1045,0,6,6,0,3.08606699924,inf,0.408248290464
257,258,2011-01-12,4,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,0,3.16227766017,inf,1.0
258,259,2011-01-12,4,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,0,3.10086836473,inf,0.4472135955
259,260,2011-01-12,4,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,0,2.9488391231,inf,0.25
260,261,2011-01-12,4,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,0,2.54823595719,inf,0.136082763488
261,262,2011-01-12,4,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,0,2.08514414057,0.57735026919,0.0894427191
262,263,2011-01-12,4,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,0,2.34403615469,0.57735026919,0.113227703414
263,264,2011-01-12,4,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,0,2.68220890393,inf,0.160128153805
264,265,2011-01-12,4,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,0,2.72165526976,0.57735026919,0.176776695297
265,266,2011-01-12,4,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,1,2.54000254,0.57735026919,0.138675049056
266,267,2011-01-12,4,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,0,2.59063880075,inf,0.142857142857
267,268,2011-01-12,4,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,0,2.63523138347,inf,0.150755672289
268,269,2011-01-12,4,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,0,2.59063880075,1.0,0.144337567297
269,270,2011-01-12,4,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,0,2.43252127705,0.4472135955,0.12598815767
270,271,2011-01-12,4,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,0,2.03700210932,inf,0.084818892968
271,272,2011-01-12,4,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,0,2.04550737432,0.707106781187,0.0860662965824
272,273,2011-01-12,4,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,0,2.3312620206,1.0,0.110431526075
273,274,2011-01-12,4,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,0,2.53184841771,0.707106781187,0.136082763488
274,275,2011-01-12,4,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,0,2.52377232563,inf,0.132453235707
275,276,2011-01-12,4,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,0,2.74204248554,1.0,0.176776695297
276,277,2011-01-12,4,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,0,2.88675134595,1.0,0.229415733871
277,278,2011-01-13,4,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,0,3.07147558417,1.0,0.408248290464
278,279,2011-01-13,4,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,0,3.14658387764,inf,0.707106781187
279,280,2011-01-13,4,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,0,3.14658387764,inf,0.707106781187
280,281,2011-01-13,4,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,0,3.13112145543,inf,0.57735026919
281,282,2011-01-13,4,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,0,3.11588476425,inf,0.5
282,283,2011-01-13,4,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,0,3.13112145543,inf,0.57735026919
283,284,2011-01-13,4,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,0,2.79508497187,inf,0.188982236505
284,285,2011-01-13,4,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,0,2.40423518417,inf,0.117851130198
285,286,2011-01-13,4,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202,0,1.80775381516,0.4472135955,0.0712470499879
286,287,2011-01-13,4,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,0,2.03700210932,0.707106781187,0.0854357657717
287,288,2011-01-13,4,0,1,10,0,4,1,1,0.16,0.1364,0.5,0.3582,2,36,38,0,2.69190951029,0.707106781187,0.166666666667
288,289,2011-01-13,4,0,1,11,0,4,1,1,0.2,0.1667,0.44,0.4478,4,33,37,0,2.70171613479,0.5,0.174077655956
289,290,2011-01-13,4,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,0,2.56494588021,0.57735026919,0.142857142857
290,291,2011-01-13,4,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83,0,2.3312620206,0.707106781187,0.111111111111
291,292,2011-01-13,4,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42,0,2.65372446217,0.57735026919,0.160128153805
292,293,2011-01-13,4,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,0,2.5,0.4472135955,0.134839972493
293,294,2011-01-13,4,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,0,2.36359729624,0.707106781187,0.114707866935
294,295,2011-01-13,4,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,0,1.94257172471,0.5,0.0795557284176
295,296,2011-01-13,4,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,0,2.01619459636,0.57735026919,0.0842151921067
296,297,2011-01-13,4,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,0,2.2360679775,1.0,0.101015254455
297,298,2011-01-13,4,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,0,2.46932399162,inf,0.125
298,299,2011-01-13,4,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,0,2.67261241912,inf,0.158113883008
299,300,2011-01-13,4,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,0,2.77350098113,inf,0.182574185835
300,301,2011-01-13,4,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15,0,2.9617443888,1.0,0.267261241912
301,302,2011-01-14,4,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14,0,2.97482058654,inf,0.267261241912
302,303,2011-01-14,4,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,0,3.10086836473,inf,0.4472135955
303,304,2011-01-14,4,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,0,3.16227766017,inf,1.0
304,305,2011-01-14,4,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,0,3.16227766017,inf,1.0
305,306,2011-01-14,4,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,0,3.05708920258,inf,0.353553390593
306,307,2011-01-14,4,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,1,2.93610109757,inf,0.242535625036
307,308,2011-01-14,4,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,0,2.41825416703,inf,0.119522860933
308,309,2011-01-14,4,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,1,1.95740073172,0.707106781187,0.0800640769025
309,310,2011-01-14,4,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,0,2.13686921585,inf,0.0924500327042
310,311,2011-01-14,4,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,0,2.63523138347,0.5,0.158113883008
311,312,2011-01-14,4,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,0,2.55654996282,0.408248290464,0.145864991498
312,313,2011-01-14,4,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,0,2.484519975,0.707106781187,0.130188910981
313,314,2011-01-14,4,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,0,2.3702273157,0.5,0.117041147196
314,315,2011-01-14,4,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,0,2.46932399162,0.4472135955,0.130188910981
315,316,2011-01-14,4,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,0,2.43252127705,0.333333333333,0.130188910981
316,317,2011-01-14,4,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,0,2.28814380978,0.57735026919,0.107211253484
317,318,2011-01-14,4,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,0,1.95366166291,0.5,0.0803219328902
318,319,2011-01-14,4,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,1,2.03700210932,0.4472135955,0.0863868425581
319,320,2011-01-14,4,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92,0,2.27625726803,0.57735026919,0.105999788001
320,321,2011-01-14,4,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,1,2.43252127705,inf,0.121267812518
321,322,2011-01-14,4,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,1,2.56494588021,0.5,0.144337567297
322,323,2011-01-14,4,0,1,22,0,5,1,1,0.16,0.2273,0.69,0.0,2,34,36,1,2.71163072273,0.707106781187,0.171498585143
323,324,2011-01-14,4,0,1,23,0,5,1,1,0.18,0.2424,0.55,0.0,1,26,27,1,2.80606766633,1.0,0.196116135138
324,325,2011-01-15,4,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,1,2.79508497187,0.57735026919,0.2
325,326,2011-01-15,4,0,1,1,0,6,0,1,0.16,0.197,0.59,0.0896,2,18,20,0,2.88675134595,0.707106781187,0.235702260396
326,327,2011-01-15,4,0,1,2,0,6,0,1,0.16,0.197,0.59,0.0896,0,12,12,0,3.00150112594,inf,0.288675134595
327,328,2011-01-15,4,0,1,3,0,6,0,1,0.16,0.2273,0.59,0.0,1,7,8,1,3.05708920258,1.0,0.377964473009
328,329,2011-01-15,4,0,1,4,0,6,0,1,0.16,0.2273,0.59,0.0,0,5,5,1,3.10086836473,inf,0.4472135955
329,330,2011-01-15,4,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,1,3.16227766017,inf,1.0
330,331,2011-01-15,4,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,0,3.13112145543,1.0,0.707106781187
331,332,2011-01-15,4,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,1,3.02891266408,1.0,0.333333333333
332,333,2011-01-15,4,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,0,2.86299167157,1.0,0.213200716356
333,334,2011-01-15,4,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,0,2.74204248554,0.707106781187,0.179605302027
334,335,2011-01-15,4,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59,0,2.50784931288,0.707106781187,0.132453235707
335,336,2011-01-15,4,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72,0,2.40423518417,0.235702260396,0.136082763488
336,337,2011-01-15,4,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,0,2.29415733871,0.258198889747,0.116247638744
337,338,2011-01-15,4,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101,0,2.22497079745,0.218217890236,0.111803398875
338,339,2011-01-15,4,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,0,2.13200716356,0.196116135138,0.104257207029
339,340,2011-01-15,4,0,1,15,0,6,0,1,0.32,0.3182,0.36,0.194,21,108,129,0,2.08062594644,0.218217890236,0.0962250448649
340,341,2011-01-15,4,0,1,16,0,6,0,1,0.34,0.3333,0.34,0.194,33,95,128,0,2.08514414057,0.174077655956,0.102597835209
341,342,2011-01-15,4,0,1,17,0,6,0,1,0.32,0.303,0.36,0.2836,29,54,83,0,2.3312620206,0.185695338177,0.136082763488
342,343,2011-01-15,4,0,1,18,0,6,0,1,0.3,0.2879,0.45,0.2537,15,69,84,0,2.32495277488,0.258198889747,0.120385853086
343,344,2011-01-15,4,0,1,19,0,6,0,1,0.32,0.303,0.39,0.2537,14,60,74,0,2.39045721867,0.267261241912,0.129099444874
344,345,2011-01-15,4,0,1,20,0,6,0,1,0.32,0.303,0.39,0.2537,6,35,41,0,2.66311820646,0.408248290464,0.169030850946
345,346,2011-01-15,4,0,1,21,0,6,0,1,0.32,0.303,0.39,0.2239,6,51,57,0,2.52377232563,0.408248290464,0.140028008403
346,347,2011-01-15,4,0,1,22,0,6,0,1,0.3,0.3182,0.42,0.1045,0,26,26,0,2.8171808491,inf,0.196116135138
347,348,2011-01-15,4,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44,0,2.63523138347,0.4472135955,0.160128153805
348,349,2011-01-16,4,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39,1,2.68220890393,0.408248290464,0.174077655956
349,350,2011-01-16,4,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,0,2.86299167157,0.5,0.229415733871
350,351,2011-01-16,4,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,0,2.9488391231,0.57735026919,0.277350098113
351,352,2011-01-16,4,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15,1,2.9617443888,0.333333333333,0.408248290464
352,353,2011-01-16,4,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,0,3.16227766017,inf,1.0
353,354,2011-01-16,4,0,1,5,0,0,0,1,0.26,0.2576,0.56,0.1642,1,1,2,0,3.14658387764,1.0,1.0
354,355,2011-01-16,4,0,1,6,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,0,3.16227766017,inf,1.0
355,356,2011-01-16,4,0,1,7,0,0,0,1,0.24,0.2121,0.56,0.2985,0,3,3,0,3.13112145543,inf,0.57735026919
356,357,2011-01-16,4,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,0,2.92352673102,inf,0.235702260396
357,358,2011-01-16,4,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,0,2.75240941282,0.57735026919,0.185695338177
358,359,2011-01-16,4,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,0,2.35702260396,0.353553390593,0.118678165819
359,360,2011-01-16,4,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,0,2.27038304593,0.208514414057,0.119522860933
360,361,2011-01-16,4,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,0,2.2032632462,0.185695338177,0.115470053838
361,362,2011-01-16,4,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,0,2.13200716356,0.208514414057,0.102597835209
362,363,2011-01-16,4,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91,0,2.28217732294,0.213200716356,0.120385853086
363,364,2011-01-16,4,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113,0,2.15665546407,0.169030850946,0.113227703414
364,365,2011-01-16,4,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,0,2.2360679775,0.213200716356,0.11396057646
365,366,2011-01-16,4,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,0,2.2032632462,0.208514414057,0.110431526075
366,367,2011-01-16,4,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67,0,2.43975018237,0.301511344578,0.133630620956
367,368,2011-01-16,4,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61,0,2.484519975,0.267261241912,0.145864991498
368,369,2011-01-16,4,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57,0,2.52377232563,0.377964473009,0.141421356237
369,370,2011-01-16,4,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28,0,2.79508497187,0.408248290464,0.213200716356
370,371,2011-01-16,4,0,1,22,0,0,0,1,0.2,0.2121,0.49,0.1343,2,19,21,0,2.88675134595,0.707106781187,0.229415733871
371,372,2011-01-16,4,0,1,23,0,0,0,1,0.2,0.2273,0.4,0.1045,0,18,18,0,2.92352673102,inf,0.235702260396
372,373,2011-01-17,4,0,1,0,1,1,0,1,0.2,0.197,0.47,0.2239,1,16,17,0,2.93610109757,1.0,0.25
373,374,2011-01-17,4,0,1,1,1,1,0,1,0.2,0.197,0.44,0.194,1,15,16,0,2.9488391231,1.0,0.258198889747
374,375,2011-01-17,4,0,1,2,1,1,0,1,0.18,0.1667,0.43,0.2537,0,8,8,0,3.05708920258,inf,0.353553390593
375,376,2011-01-17,4,0,1,3,1,1,0,1,0.18,0.1818,0.43,0.194,0,2,2,0,3.14658387764,inf,0.707106781187
376,377,2011-01-17,4,0,1,4,1,1,0,1,0.18,0.197,0.43,0.1343,1,2,3,0,3.13112145543,1.0,0.707106781187
377,378,2011-01-17,4,0,1,5,1,1,0,1,0.18,0.197,0.43,0.1642,0,1,1,0,3.16227766017,inf,1.0
378,379,2011-01-17,4,0,1,6,1,1,0,1,0.18,0.1818,0.43,0.194,0,5,5,0,3.10086836473,inf,0.4472135955
379,380,2011-01-17,4,0,1,7,1,1,0,1,0.16,0.1818,0.5,0.1343,4,9,13,0,2.98807152334,0.5,0.333333333333
380,381,2011-01-17,4,0,1,8,1,1,0,1,0.16,0.1515,0.47,0.2239,3,30,33,0,2.74204248554,0.57735026919,0.182574185835
381,382,2011-01-17,4,0,1,9,1,1,0,1,0.16,0.1515,0.47,0.2239,8,39,47,0,2.60820265479,0.353553390593,0.160128153805
382,383,2011-01-17,4,0,1,10,1,1,0,1,0.16,0.1515,0.5,0.2537,7,50,57,0,2.52377232563,0.377964473009,0.141421356237
383,384,2011-01-17,4,0,1,11,1,1,0,1,0.16,0.1515,0.55,0.194,9,55,64,0,2.46932399162,0.333333333333,0.134839972493
384,385,2011-01-17,4,0,1,12,1,1,0,1,0.18,0.197,0.47,0.1343,10,70,80,0,2.35050247361,0.316227766017,0.119522860933
385,386,2011-01-17,4,0,1,13,1,1,0,1,0.18,0.197,0.47,0.1343,13,80,93,0,2.27038304593,0.277350098113,0.111803398875
386,387,2011-01-17,4,0,1,14,1,1,0,1,0.18,0.2121,0.43,0.1045,12,74,86,0,2.31248645031,0.288675134595,0.116247638744
