,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
1427,1428,2011-03-04,1,0,3,18,0,5,1,1,0.34,0.303,0.53,0.2985,15,172,187,0,1.85695338177,0.258198889747,0.0762492851663
1444,1445,2011-03-05,1,0,3,11,0,6,0,1,0.4,0.4091,0.76,0.2239,43,116,159,0,1.95366166291,0.152498570333,0.0928476690885
1445,1446,2011-03-05,1,0,3,12,0,6,0,1,0.44,0.4394,0.67,0.2537,46,121,167,0,1.9245008973,0.147441956155,0.0909090909091
1446,1447,2011-03-05,1,0,3,13,0,6,0,1,0.46,0.4545,0.67,0.2836,60,130,190,0,1.84427778391,0.129099444874,0.0877058019307
1447,1448,2011-03-05,1,0,3,14,0,6,0,1,0.48,0.4697,0.59,0.2836,80,118,198,0,1.81968631312,0.111803398875,0.0920574617898
1448,1449,2011-03-05,1,0,3,15,0,6,0,1,0.46,0.4545,0.63,0.2985,83,122,205,0,1.7989569074,0.10976425999,0.0905357460425
1449,1450,2011-03-05,1,0,3,16,0,6,0,1,0.48,0.4697,0.59,0.2985,74,130,204,0,1.80187492539,0.116247638744,0.0877058019307
1450,1451,2011-03-05,1,0,3,17,0,6,0,1,0.48,0.4697,0.59,0.3582,60,104,164,0,1.93528249929,0.129099444874,0.0980580675691
1451,1452,2011-03-05,1,0,3,18,0,6,0,1,0.48,0.4697,0.59,0.3284,37,115,152,0,1.98029508595,0.164398987305,0.093250480824
1487,1488,2011-03-07,1,0,3,8,0,1,1,1,0.2,0.1818,0.75,0.3881,11,200,211,0,1.78174161275,0.301511344578,0.0707106781187
1488,1489,2011-03-07,1,0,3,9,0,1,1,1,0.22,0.1818,0.64,0.4627,5,129,134,0,2.05846742398,0.4472135955,0.0880450906326
1496,1497,2011-03-07,1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27,206,233,0,1.72005229038,0.19245008973,0.0696733014292
1497,1498,2011-03-07,1,0,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,19,214,233,0,1.72005229038,0.229415733871,0.0683585927025
1498,1499,2011-03-07,1,0,3,19,0,1,1,1,0.3,0.2879,0.33,0.2239,11,134,145,0,2.00804832226,0.301511344578,0.0863868425581
1511,1512,2011-03-08,1,0,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,10,247,257,0,1.66205623829,0.316227766017,0.0636284762976
1512,1513,2011-03-08,1,0,3,9,0,2,1,1,0.26,0.2576,0.41,0.1642,11,140,151,0,1.98418947533,0.301511344578,0.0845154254729
1520,1521,2011-03-08,1,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,39,209,248,0,1.68311056969,0.160128153805,0.0691714463866
1521,1522,2011-03-08,1,0,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,21,214,235,0,1.71498585143,0.218217890236,0.0683585927025
1522,1523,2011-03-08,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9,141,150,0,1.98810693122,0.333333333333,0.0842151921067
1534,1535,2011-03-09,1,0,3,7,0,3,1,1,0.24,0.2424,0.87,0.1642,18,123,141,0,2.02860206483,0.235702260396,0.0901669634667
1535,1536,2011-03-09,1,0,3,8,0,3,1,1,0.24,0.2424,0.87,0.1343,11,238,249,0,1.68073161363,0.301511344578,0.0648203723552
1536,1537,2011-03-09,1,0,3,9,0,3,1,1,0.26,0.2424,0.87,0.2537,5,136,141,0,2.02860206483,0.4472135955,0.0857492925713
1544,1545,2011-03-09,1,0,3,17,0,3,1,1,0.34,0.303,0.76,0.2985,18,176,194,0,1.83185826362,0.235702260396,0.0753778361444
1545,1546,2011-03-09,1,0,3,18,0,3,1,1,0.34,0.3182,0.76,0.2537,12,176,188,0,1.85058302549,0.288675134595,0.0753778361444
1546,1547,2011-03-09,1,0,3,19,0,3,1,1,0.34,0.303,0.76,0.3284,11,123,134,0,2.05846742398,0.301511344578,0.0901669634667
1580,1581,2011-03-11,1,0,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,15,244,259,0,1.65748386033,0.258198889747,0.0640184399664
1581,1582,2011-03-11,1,0,3,9,0,5,1,1,0.3,0.2879,0.61,0.2836,13,143,156,0,1.96494372973,0.277350098113,0.0836242010007
1589,1590,2011-03-11,1,0,3,17,0,5,1,1,0.34,0.3182,0.49,0.2239,23,200,223,0,1.74874354196,0.208514414057,0.0707106781187
1590,1591,2011-03-11,1,0,3,18,0,5,1,1,0.32,0.303,0.49,0.3284,19,134,153,0,1.97642353761,0.229415733871,0.0863868425581
1608,1609,2011-03-12,1,0,3,12,0,6,0,1,0.34,0.3182,0.53,0.2836,51,107,158,0,1.95740073172,0.140028008403,0.0966736489046
1609,1610,2011-03-12,1,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582,62,95,157,0,1.96116135138,0.127000127,0.102597835209
1610,1611,2011-03-12,1,0,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,70,96,166,0,1.9280747182,0.119522860933,0.102062072616
1611,1612,2011-03-12,1,0,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,81,101,182,0,1.87317162316,0.111111111111,0.099503719021
1612,1613,2011-03-12,1,0,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,100,144,244,0,1.69272842266,0.1,0.0833333333333
1613,1614,2011-03-12,1,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,99,114,213,0,1.77611208331,0.100503781526,0.0936585811582
1614,1615,2011-03-12,1,0,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,54,91,145,0,2.00804832226,0.136082763488,0.104828483672
1630,1631,2011-03-13,1,0,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,88,93,181,0,1.8764665626,0.106600358178,0.103695169473
1631,1632,2011-03-13,1,0,3,12,0,0,0,1,0.46,0.4545,0.38,0.3881,74,120,194,0,1.83185826362,0.116247638744,0.0912870929175
1632,1633,2011-03-13,1,0,3,13,0,0,0,1,0.46,0.4545,0.38,0.3881,97,124,221,0,1.75411603861,0.101534616513,0.0898026510134
1633,1634,2011-03-13,1,0,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,144,106,250,0,1.67836271659,0.0833333333333,0.0971285862357
1634,1635,2011-03-13,1,0,3,15,0,0,0,1,0.48,0.4697,0.39,0.3284,149,155,304,0,1.56173761889,0.0819231920519,0.0803219328902
1635,1636,2011-03-13,1,0,3,16,0,0,0,1,0.46,0.4545,0.41,0.3881,124,132,256,0,1.66435666325,0.0898026510134,0.0870388279778
1636,1637,2011-03-13,1,0,3,17,0,0,0,1,0.44,0.4394,0.41,0.3582,98,143,241,0,1.7000510023,0.101015254455,0.0836242010007
1637,1638,2011-03-13,1,0,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582,55,92,147,0,2.0,0.134839972493,0.104257207029
1650,1651,2011-03-14,1,0,3,8,0,1,1,1,0.3,0.303,0.56,0.1343,24,217,241,0,1.7000510023,0.204124145232,0.0678844233302
1651,1652,2011-03-14,1,0,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,13,127,140,0,2.03278907045,0.277350098113,0.0887356509416
1659,1660,2011-03-14,1,0,3,17,0,1,1,1,0.38,0.3939,0.4,0.194,42,229,271,0,1.62865585496,0.154303349962,0.0660818600455
1660,1661,2011-03-14,1,0,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,25,210,235,0,1.71498585143,0.2,0.0690065559342
1661,1662,2011-03-14,1,0,3,19,0,1,1,1,0.36,0.3485,0.43,0.1343,17,133,150,0,1.98810693122,0.242535625036,0.0867109969524
1673,1674,2011-03-15,1,0,3,8,0,2,1,1,0.26,0.2879,0.7,0.0896,23,259,282,0,1.60540324767,0.208514414057,0.0621369766001
1674,1675,2011-03-15,1,0,3,9,0,2,1,1,0.3,0.3333,0.7,0.0,10,147,157,1,1.96116135138,0.316227766017,0.0824786098842
1682,1683,2011-03-15,1,0,3,17,0,2,1,1,0.36,0.3485,0.62,0.194,22,195,217,0,1.76501127405,0.213200716356,0.0716114874039
1683,1684,2011-03-15,1,0,3,18,0,2,1,1,0.36,0.3333,0.62,0.2985,18,207,225,0,1.74077655956,0.235702260396,0.0695048046857
1684,1685,2011-03-15,1,0,3,19,0,2,1,1,0.34,0.3182,0.71,0.2836,14,138,152,0,1.98029508595,0.267261241912,0.0851256530759
1696,1697,2011-03-16,1,0,3,8,0,3,1,1,0.32,0.3182,0.93,0.0,26,227,253,1,1.67131567616,0.196116135138,0.06637233116
1697,1698,2011-03-16,1,0,3,9,0,3,1,1,0.32,0.3333,0.93,0.1343,10,144,154,0,1.97257460788,0.316227766017,0.0833333333333
1704,1705,2011-03-16,1,0,3,16,0,3,1,1,0.4,0.4091,0.76,0.1642,30,121,151,0,1.98418947533,0.182574185835,0.0909090909091
1705,1706,2011-03-16,1,0,3,17,0,3,1,1,0.44,0.4394,0.54,0.2985,37,216,253,0,1.67131567616,0.164398987305,0.068041381744
1706,1707,2011-03-16,1,0,3,18,0,3,1,1,0.44,0.4394,0.54,0.2239,26,211,237,0,1.70996392014,0.196116135138,0.0688428390822
1707,1708,2011-03-16,1,0,3,19,0,3,1,1,0.44,0.4394,0.51,0.3284,18,150,168,0,1.92094687599,0.235702260396,0.0816496580928
1719,1720,2011-03-17,1,0,3,7,0,4,1,1,0.32,0.3333,0.76,0.1343,12,128,140,0,2.03278907045,0.288675134595,0.0883883476483
1720,1721,2011-03-17,1,0,3,8,0,4,1,1,0.36,0.3485,0.66,0.1343,17,282,299,0,1.57134840264,0.242535625036,0.0595491334175
1721,1722,2011-03-17,1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,23,162,185,0,1.86338998125,0.208514414057,0.0785674201318
1728,1729,2011-03-17,1,0,3,16,0,4,1,1,0.5,0.4848,0.48,0.2836,34,108,142,0,2.02444082545,0.171498585143,0.0962250448649
1729,1730,2011-03-17,1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.194,48,265,313,0,1.54303349962,0.144337567297,0.0614295116834
1730,1731,2011-03-17,1,0,3,18,0,4,1,1,0.46,0.4545,0.59,0.1642,50,260,310,0,1.54857403271,0.141421356237,0.0620173672946
1731,1732,2011-03-17,1,0,3,19,0,4,1,1,0.44,0.4394,0.58,0.194,18,189,207,0,1.7931631503,0.235702260396,0.0727392967453
1732,1733,2011-03-17,1,0,3,20,0,4,1,1,0.42,0.4242,0.67,0.2239,25,112,137,0,2.04550737432,0.2,0.0944911182523
1733,1734,2011-03-17,1,0,3,21,0,4,1,1,0.42,0.4242,0.62,0.2239,19,119,138,0,2.04124145232,0.229415733871,0.0916698497028
1743,1744,2011-03-18,1,0,3,8,0,5,1,1,0.42,0.4242,0.67,0.2537,24,256,280,0,1.60955694995,0.204124145232,0.0625
1744,1745,2011-03-18,1,0,3,9,0,5,1,1,0.46,0.4545,0.63,0.2239,18,192,210,0,1.78457652562,0.235702260396,0.0721687836487
1746,1747,2011-03-18,1,0,3,11,0,5,1,1,0.54,0.5152,0.52,0.2836,55,104,159,0,1.95366166291,0.134839972493,0.0980580675691
1747,1748,2011-03-18,1,0,3,12,0,5,1,1,0.56,0.5303,0.49,0.3582,72,123,195,0,1.8287923899,0.117851130198,0.0901669634667
1748,1749,2011-03-18,1,0,3,13,0,5,1,1,0.64,0.6212,0.41,0.2836,57,118,175,0,1.89660810453,0.132453235707,0.0920574617898
1749,1750,2011-03-18,1,0,3,14,0,5,1,1,0.66,0.6212,0.39,0.2537,71,103,174,0,1.90002850064,0.118678165819,0.0985329278164
1750,1751,2011-03-18,1,0,3,15,0,5,1,1,0.68,0.6364,0.39,0.3582,62,111,173,0,1.90346746907,0.127000127,0.0949157995752
1751,1752,2011-03-18,1,0,3,16,0,5,1,1,0.68,0.6364,0.39,0.2836,67,137,204,0,1.80187492539,0.122169444356,0.0854357657717
1752,1753,2011-03-18,1,0,3,17,0,5,1,1,0.7,0.6364,0.37,0.3284,95,237,332,0,1.50927278118,0.102597835209,0.0649569802462
1753,1754,2011-03-18,1,0,3,18,0,5,1,1,0.68,0.6364,0.39,0.1642,84,247,331,0,1.51099471304,0.109108945118,0.0636284762976
1754,1755,2011-03-18,1,0,3,19,0,5,1,1,0.66,0.6212,0.44,0.1343,58,132,190,0,1.84427778391,0.13130643286,0.0870388279778
1755,1756,2011-03-18,1,0,3,20,0,5,1,1,0.62,0.6212,0.46,0.1343,46,103,149,0,1.99204768222,0.147441956155,0.0985329278164
1769,1770,2011-03-19,1,0,3,10,0,6,0,1,0.44,0.4394,0.38,0.4179,55,85,140,0,2.03278907045,0.134839972493,0.108465228909
1770,1771,2011-03-19,1,0,3,11,0,6,0,1,0.46,0.4545,0.36,0.4478,90,106,196,0,1.82574185835,0.105409255339,0.0971285862357
1771,1772,2011-03-19,1,0,3,12,0,6,0,1,0.46,0.4545,0.33,0.4179,126,141,267,0,1.63956458946,0.0890870806375,0.0842151921067
1772,1773,2011-03-19,1,0,3,13,0,6,0,1,0.5,0.4848,0.34,0.4627,174,127,301,0,1.56748284106,0.0758098043579,0.0887356509416
1773,1774,2011-03-19,1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925,168,144,312,0,1.54487373104,0.077151674981,0.0833333333333
1774,1775,2011-03-19,1,0,3,15,0,6,0,1,0.5,0.4848,0.29,0.4179,170,143,313,0,1.54303349962,0.0766964988847,0.0836242010007
1775,1776,2011-03-19,1,0,3,16,0,6,0,1,0.5,0.4848,0.31,0.3881,175,129,304,0,1.56173761889,0.0755928946018,0.0880450906326
1776,1777,2011-03-19,1,0,3,17,0,6,0,1,0.48,0.4697,0.31,0.3284,138,140,278,0,1.61374306092,0.0851256530759,0.0845154254729
1777,1778,2011-03-19,1,0,3,18,0,6,0,1,0.46,0.4545,0.31,0.3284,92,125,217,0,1.76501127405,0.104257207029,0.0894427191
1778,1779,2011-03-19,1,0,3,19,0,6,0,1,0.44,0.4394,0.33,0.2836,38,116,154,0,1.97257460788,0.162221421131,0.0928476690885
1793,1794,2011-03-20,1,0,3,10,0,0,0,1,0.32,0.3485,0.45,0.0,55,81,136,1,2.04980015423,0.134839972493,0.111111111111
1794,1795,2011-03-20,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,92,111,203,0,1.80480718921,0.104257207029,0.0949157995752
1795,1796,2011-03-20,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,120,108,228,0,1.73552533625,0.0912870929175,0.0962250448649
1796,1797,2011-03-20,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0.0,88,115,203,1,1.80480718921,0.106600358178,0.093250480824
1797,1798,2011-03-20,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0.0,145,134,279,1,1.61164592805,0.0830454798537,0.0863868425581
1798,1799,2011-03-20,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,172,136,308,0,1.55230105141,0.0762492851663,0.0857492925713
1799,1800,2011-03-20,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0.0,92,132,224,1,1.74607573942,0.104257207029,0.0870388279778
1800,1801,2011-03-20,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836,83,143,226,0,1.74077655956,0.10976425999,0.0836242010007
1801,1802,2011-03-20,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582,58,98,156,0,1.96494372973,0.13130643286,0.101015254455
1822,1823,2011-03-21,1,0,3,16,0,1,1,1,0.54,0.5152,0.64,0.2836,29,112,141,0,2.02860206483,0.185695338177,0.0944911182523
1823,1824,2011-03-21,1,0,3,17,0,1,1,1,0.54,0.5152,0.64,0.2537,41,231,272,0,1.62650012158,0.156173761889,0.065795169496
1824,1825,2011-03-21,1,0,3,18,0,1,1,1,0.52,0.5,0.72,0.2239,44,232,276,0,1.61796200423,0.150755672289,0.0656532164299
1825,1826,2011-03-21,1,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,22,199,221,0,1.75411603861,0.213200716356,0.0708881205008
1837,1838,2011-03-22,1,0,3,7,0,2,1,1,0.4,0.4091,0.76,0.1045,4,132,136,0,2.04980015423,0.5,0.0870388279778
1838,1839,2011-03-22,1,0,3,8,0,2,1,1,0.4,0.4091,0.58,0.2985,24,312,336,0,1.50244345754,0.204124145232,0.0566138517072
1839,1840,2011-03-22,1,0,3,9,0,2,1,1,0.4,0.4091,0.58,0.4627,19,159,178,0,1.88645669476,0.229415733871,0.0793051585718
1845,1846,2011-03-22,1,0,3,15,0,2,1,1,0.5,0.4848,0.42,0.2239,55,79,134,0,2.05846742398,0.134839972493,0.112508790093
1846,1847,2011-03-22,1,0,3,16,0,2,1,1,0.5,0.4848,0.42,0.1045,40,125,165,0,1.93166852322,0.158113883008,0.0894427191
1847,1848,2011-03-22,1,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,42,265,307,0,1.5541746804,0.154303349962,0.0614295116834
1848,1849,2011-03-22,1,0,3,18,0,2,1,1,0.48,0.4697,0.44,0.0896,41,271,312,0,1.54487373104,0.156173761889,0.0607456739231
1849,1850,2011-03-22,1,0,3,19,0,2,1,1,0.44,0.4394,0.54,0.2537,22,142,164,0,1.93528249929,0.213200716356,0.0839181358297
1850,1851,2011-03-22,1,0,3,20,0,2,1,1,0.44,0.4394,0.54,0.3582,19,116,135,0,2.05412007504,0.229415733871,0.0928476690885
1861,1862,2011-03-23,1,0,3,8,0,3,1,1,0.32,0.3182,0.87,0.194,14,247,261,0,1.65294901227,0.267261241912,0.0636284762976
1862,1863,2011-03-23,1,0,3,9,0,3,1,1,0.32,0.303,0.81,0.2537,8,174,182,0,1.87317162316,0.353553390593,0.0758098043579
1869,1870,2011-03-23,1,0,3,16,0,3,1,1,0.4,0.4091,0.76,0.2239,13,123,136,0,2.04980015423,0.277350098113,0.0901669634667
1870,1871,2011-03-23,1,0,3,17,0,3,1,1,0.4,0.4091,0.76,0.2239,28,245,273,0,1.62435292576,0.188982236505,0.0638876565
1871,1872,2011-03-23,1,0,3,18,0,3,1,0,0.38,0.3939,0.82,0.2537,20,218,238,0,1.70746944191,0.22360679775,0.0677285461479
1872,1873,2011-03-23,1,0,3,19,0,3,1,0,0.38,0.3939,0.82,0.2537,12,147,159,0,1.95366166291,0.288675134595,0.0824786098842
1894,1895,2011-03-24,1,0,3,17,0,4,1,1,0.3,0.2879,0.7,0.2239,12,221,233,0,1.72005229038,0.288675134595,0.0672672793996
1895,1896,2011-03-24,1,0,3,18,0,4,1,1,0.3,0.2727,0.61,0.2985,17,197,214,0,1.77331725533,0.242535625036,0.0712470499879
1896,1897,2011-03-24,1,0,3,19,0,4,1,1,0.3,0.2727,0.56,0.3881,16,122,138,0,2.04124145232,0.25,0.0905357460425
1909,1910,2011-03-25,1,0,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836,9,228,237,0,1.70996392014,0.333333333333,0.0662266178533
1910,1911,2011-03-25,1,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,16,150,166,0,1.9280747182,0.25,0.0816496580928
1913,1914,2011-03-25,1,0,3,12,0,5,1,1,0.32,0.303,0.42,0.2537,37,108,145,0,2.00804832226,0.164398987305,0.0962250448649
1914,1915,2011-03-25,1,0,3,13,0,5,1,1,0.32,0.3182,0.39,0.194,34,104,138,0,2.04124145232,0.171498585143,0.0980580675691
1915,1916,2011-03-25,1,0,3,14,0,5,1,1,0.36,0.3333,0.32,0.3284,30,103,133,0,2.06284249252,0.182574185835,0.0985329278164
1917,1918,2011-03-25,1,0,3,16,0,5,1,1,0.34,0.303,0.34,0.2985,23,127,150,0,1.98810693122,0.208514414057,0.0887356509416
1918,1919,2011-03-25,1,0,3,17,0,5,1,1,0.32,0.2879,0.36,0.3582,23,202,225,0,1.74077655956,0.208514414057,0.070359754473
1919,1920,2011-03-25,1,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,8,190,198,0,1.81968631312,0.353553390593,0.072547625011
1920,1921,2011-03-25,1,0,3,19,0,5,1,1,0.3,0.2879,0.36,0.2836,9,126,135,0,2.05412007504,0.333333333333,0.0890870806375
1936,1937,2011-03-26,1,0,3,11,0,6,0,1,0.28,0.2727,0.38,0.1642,75,93,168,0,1.92094687599,0.115470053838,0.103695169473
1937,1938,2011-03-26,1,0,3,12,0,6,0,1,0.3,0.2879,0.36,0.194,98,129,227,0,1.73552533625,0.101015254455,0.0880450906326
1938,1939,2011-03-26,1,0,3,13,0,6,0,1,0.32,0.303,0.33,0.2239,94,145,239,0,1.70498584868,0.103142124626,0.0830454798537
1939,1940,2011-03-26,1,0,3,14,0,6,0,1,0.34,0.3182,0.29,0.2239,93,123,216,0,1.76776695297,0.103695169473,0.0901669634667
1940,1941,2011-03-26,1,0,3,15,0,6,0,1,0.34,0.3333,0.29,0.194,110,109,219,0,1.75953835769,0.0953462589246,0.0957826285221
1941,1942,2011-03-26,1,0,3,16,0,6,0,1,0.34,0.3333,0.23,0.194,118,130,248,0,1.68311056969,0.0920574617898,0.0877058019307
1942,1943,2011-03-26,1,0,3,17,0,6,0,1,0.32,0.303,0.24,0.2239,102,101,203,0,1.80480718921,0.0990147542977,0.099503719021
1943,1944,2011-03-26,1,0,3,18,0,6,0,1,0.32,0.3182,0.21,0.1642,64,89,153,0,1.97642353761,0.125,0.105999788001
1944,1945,2011-03-26,1,0,3,19,0,6,0,1,0.28,0.2727,0.45,0.2537,45,93,138,0,2.04124145232,0.1490711985,0.103695169473
1960,1961,2011-03-27,1,0,3,12,0,0,0,1,0.26,0.2576,0.44,0.2239,43,120,163,0,1.93891683582,0.152498570333,0.0912870929175
1961,1962,2011-03-27,1,0,3,13,0,0,0,1,0.3,0.2879,0.39,0.2239,47,100,147,0,2.0,0.145864991498,0.1
1962,1963,2011-03-27,1,0,3,14,0,0,0,1,0.32,0.3182,0.36,0.1642,61,103,164,0,1.93528249929,0.128036879933,0.0985329278164
1963,1964,2011-03-27,1,0,3,15,0,0,0,1,0.32,0.303,0.36,0.2836,61,111,172,0,1.90692517849,0.128036879933,0.0949157995752
1964,1965,2011-03-27,1,0,3,16,0,0,0,1,0.34,0.3333,0.34,0.0,45,98,143,1,2.01619459636,0.1490711985,0.101015254455
1965,1966,2011-03-27,1,0,3,17,0,0,0,1,0.32,0.303,0.31,0.2537,50,109,159,0,1.95366166291,0.141421356237,0.0957826285221
1966,1967,2011-03-27,1,0,3,18,0,0,0,1,0.3,0.2879,0.33,0.194,32,105,137,0,2.04550737432,0.176776695297,0.0975900072949
1979,1980,2011-03-28,1,0,3,8,0,1,1,1,0.2,0.197,0.34,0.2239,15,239,254,0,1.6689863152,0.258198889747,0.0646846227353
1987,1988,2011-03-28,1,0,3,16,0,1,1,1,0.34,0.3182,0.23,0.2239,15,117,132,0,2.06724557649,0.258198889747,0.0924500327042
1988,1989,2011-03-28,1,0,3,17,0,1,1,1,0.34,0.303,0.23,0.2985,25,227,252,0,1.67365481751,0.2,0.06637233116
1989,1990,2011-03-28,1,0,3,18,0,1,1,1,0.32,0.303,0.21,0.2836,21,220,241,0,1.7000510023,0.218217890236,0.0674199862463
1990,1991,2011-03-28,1,0,3,19,0,1,1,1,0.3,0.303,0.22,0.1343,17,156,173,0,1.90346746907,0.242535625036,0.0800640769025
2002,2003,2011-03-29,1,0,3,7,0,2,1,1,0.22,0.197,0.41,0.3582,5,128,133,0,2.06284249252,0.4472135955,0.0883883476483
2003,2004,2011-03-29,1,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582,19,268,287,0,1.59515806806,0.229415733871,0.0610847221782
2004,2005,2011-03-29,1,0,3,9,0,2,1,1,0.28,0.2576,0.28,0.3881,16,156,172,0,1.90692517849,0.25,0.0800640769025
2011,2012,2011-03-29,1,0,3,16,0,2,1,1,0.38,0.3939,0.22,0.1642,12,124,136,0,2.04980015423,0.288675134595,0.0898026510134
2012,2013,2011-03-29,1,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343,34,265,299,0,1.57134840264,0.171498585143,0.0614295116834
2013,2014,2011-03-29,1,0,3,18,0,2,1,1,0.36,0.3636,0.21,0.0896,42,252,294,0,1.58113883008,0.154303349962,0.0629940788349
2014,2015,2011-03-29,1,0,3,19,0,2,1,1,0.34,0.3333,0.23,0.194,20,170,190,0,1.84427778391,0.22360679775,0.0766964988847
2015,2016,2011-03-29,1,0,3,20,0,2,1,1,0.36,0.3636,0.21,0.0896,13,119,132,0,2.06724557649,0.277350098113,0.0916698497028
2026,2027,2011-03-30,1,0,3,7,0,3,1,1,0.32,0.3333,0.45,0.1045,8,128,136,0,2.04980015423,0.353553390593,0.0883883476483
2027,2028,2011-03-30,1,0,3,8,0,3,1,1,0.32,0.3182,0.49,0.1642,16,247,263,0,1.64845118349,0.25,0.0636284762976
2028,2029,2011-03-30,1,0,3,9,0,3,1,1,0.32,0.303,0.45,0.2239,7,147,154,0,1.97257460788,0.377964473009,0.0824786098842
2051,2052,2011-03-31,1,0,3,8,0,4,1,1,0.24,0.2273,1.0,0.2537,7,185,192,0,1.83803655523,0.377964473009,0.0735214622094
2052,2053,2011-03-31,1,0,3,9,0,4,1,0,0.26,0.2424,0.93,0.2537,6,126,132,0,2.06724557649,0.408248290464,0.0890870806375
2060,2061,2011-03-31,1,0,3,17,0,4,1,1,0.3,0.2879,0.87,0.2537,15,153,168,0,1.92094687599,0.258198889747,0.0808452083454
2061,2062,2011-03-31,1,0,3,18,0,4,1,1,0.3,0.303,0.87,0.1343,12,165,177,0,1.88982236505,0.288675134595,0.0778498944162
2062,2063,2011-03-31,1,0,3,19,0,4,1,1,0.3,0.303,0.87,0.1343,12,118,130,0,2.07613699634,0.288675134595,0.0920574617898
2075,2076,2011-04-01,1,0,4,8,0,5,1,1,0.26,0.2424,0.87,0.2537,8,198,206,0,1.79605302027,0.353553390593,0.0710669054519
2076,2077,2011-04-01,1,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,11,162,173,0,1.90346746907,0.301511344578,0.0785674201318
2083,2084,2011-04-01,1,0,4,16,0,5,1,1,0.34,0.303,0.46,0.4179,42,125,167,0,1.9245008973,0.154303349962,0.0894427191
2084,2085,2011-04-01,1,0,4,17,0,5,1,1,0.34,0.303,0.46,0.3284,36,245,281,0,1.6074760739,0.166666666667,0.0638876565
2085,2086,2011-04-01,1,0,4,18,0,5,1,1,0.34,0.303,0.46,0.3284,36,205,241,0,1.7000510023,0.166666666667,0.069843029577
2086,2087,2011-04-01,1,0,4,19,0,5,1,1,0.34,0.303,0.49,0.3284,16,120,136,0,2.04980015423,0.25,0.0912870929175
2101,2102,2011-04-02,1,0,4,10,0,6,0,1,0.36,0.3485,0.57,0.1642,41,113,154,0,1.97257460788,0.156173761889,0.0940720868384
2102,2103,2011-04-02,1,0,4,11,0,6,0,1,0.4,0.4091,0.47,0.1642,72,126,198,0,1.81968631312,0.117851130198,0.0890870806375
2103,2104,2011-04-02,1,0,4,12,0,6,0,0,0.32,0.3333,0.81,0.1343,84,100,184,0,1.86338998125,0.109108945118,0.1
2104,2105,2011-04-02,1,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,56,81,137,0,2.04550737432,0.133630620956,0.111111111111
2105,2106,2011-04-02,1,0,4,14,0,6,0,0,0.32,0.303,0.76,0.3284,97,93,190,0,1.84427778391,0.101534616513,0.103695169473
2106,2107,2011-04-02,1,0,4,15,0,6,0,0,0.34,0.303,0.76,0.3881,72,64,136,0,2.04980015423,0.117851130198,0.125
2107,2108,2011-04-02,1,0,4,16,0,6,0,1,0.38,0.3939,0.62,0.3284,111,85,196,0,1.82574185835,0.0949157995752,0.108465228909
2108,2109,2011-04-02,1,0,4,17,0,6,0,1,0.38,0.3939,0.54,0.3582,89,95,184,0,1.86338998125,0.105999788001,0.102597835209
